-3.668379158674523605e-02,1.239031204792442539e-02,-8.315810027077784111e-04,-2.407342493207786233e-02,2.809612777552676632e-02,-7.338284527260578553e-03,4.832443908131438953e-02,-5.086410094415094209e-03,6.767832488391751188e-03,-2.592827782448314453e-02,7.822573740914131463e-03,-1.086517141005167129e-02,3.592666513551034946e-02,5.175937054201912302e-04,-2.865614228669269986e-02,2.191447096576682157e-04,-2.043855003019152874e-03,3.575845505476980823e-02,-1.813738589340652824e-02,9.405987880444674834e-03,-6.863304384915368435e-03,1.971383310157994589e-02,-2.210811579590197043e-02,8.096486235365860443e-03,-1.084905031966876959e-02,2.999090249469214126e-02,-2.743843317239663335e-02,3.168904901299234717e-02,-3.396391814226951827e-02,1.165660395051226067e-02
-3.323073796605013897e-02,1.313986828012927988e-02,-1.396875315451019152e-03,-2.651800153545209870e-02,3.166273611188857862e-02,-1.301382472379063182e-02,4.315473803158278998e-02,-1.928695849681458241e-03,1.577607872360912641e-02,-2.663269836201468538e-02,9.590381651936725343e-03,-7.900488757890058653e-03,2.825061167319295116e-02,1.662903095559168862e-02,-3.165833636193815526e-02,1.663312331141462638e-02,2.075914496242129738e-03,9.809718815192131069e-03,-9.030443983395086693e-03,2.145014424441245987e-02,-2.261355337499337467e-02,2.368231263278162274e-02,-9.833033777515043372e-03,3.019758921599611720e-02,4.929588467991758566e-04,2.793061758761239410e-02,-7.987032792105998660e-03,1.614901524760835316e-02,-2.934246919227074743e-02,-5.915019456052049950e-03
-2.709738004366477049e-02,1.043215941721586937e-02,-2.908336025117412571e-03,-2.708833600346655102e-02,3.600504027010553720e-02,-1.585310503793338488e-02,3.697745534363483522e-02,-1.193999689707116174e-02,1.374387510502762810e-02,-3.189439825102413639e-02,9.192526272164269763e-05,-8.391562652539555356e-03,2.372606051540820937e-02,2.133599130163590235e-02,-3.347366784154159891e-02,3.618326177736127386e-02,1.066661948847373934e-02,-1.404329830940868884e-02,-1.095370318688632799e-02,4.002678016642692571e-02,-2.317036386507301260e-02,1.211577842402557226e-02,-5.863174651005068072e-03,2.466751413929465717e-02,7.691563414742632818e-03,2.671294513838065598e-02,1.592261906071282956e-02,3.910702431175167026e-03,-2.058403105576302183e-02,9.926738489311718802e-03
-2.201863044808304026e-02,1.054491915521904577e-02,-5.282663746088503420e-05,-2.888453418218731028e-02,4.034275311910379136e-02,-9.757418033308366823e-03,3.419663277358087061e-02,-1.932781838975344141e-02,3.179590887121809539e-03,-3.636207790872808543e-02,5.586159925633771284e-03,5.613765008315688143e-03,2.603105147612314041e-02,7.341745734814843737e-03,-2.443152130129210009e-02,3.801157690812213136e-02,9.056147351809113594e-03,-8.491746934273389225e-03,-8.461466896371006019e-03,4.290434254262798230e-02,5.512948073690442791e-03,3.558622548762650772e-03,-1.241241266645758123e-03,1.600234724243605050e-02,1.905102754935876497e-04,7.478374089688703819e-03,2.555586570940015026e-02,-3.354132665437999095e-03,-5.769132880328035895e-03,3.441085115829150415e-02
-1.713231066577326073e-02,1.490396007497557518e-02,3.567541614649713533e-03,-3.148663247105731866e-02,3.793345306012774198e-02,-4.267957005781940205e-03,3.110598901255462456e-02,-1.784146558955622061e-02,-2.882736462097808261e-03,-3.509898758868348900e-02,1.657485505572578455e-02,1.964970616403234616e-02,2.785592078331866617e-02,-1.237752502585987187e-02,1.104540276375298724e-03,3.503572549563043620e-02,-1.153849904415502579e-02,1.112604599225297530e-03,-7.990416371014399943e-03,4.066786304223689308e-02,2.038883322923201735e-02,9.083232497177212705e-03,-3.135512864858122639e-03,2.281822555492473564e-02,-1.155028557921373988e-02,-1.961918926356387427e-02,2.683855866562094572e-02,5.985384945975669169e-04,2.779301597190531048e-04,2.938206855110736537e-02
-1.177862167578854272e-02,1.609921282324439096e-02,2.455075540127971134e-03,-3.398539987368923154e-02,2.959301619476670253e-02,-4.511728919753876799e-03,2.896803494576116744e-02,-1.450808221125369363e-02,-5.741478412244406526e-03,-3.120418083046934410e-02,1.795170655923585337e-02,1.220473083064890774e-02,2.781280258180816867e-02,-2.039683181417820124e-02,2.054329005487318116e-02,3.171611062646632895e-02,-5.061808752480826887e-03,7.193559621729683773e-03,-1.803403516894476477e-02,3.421948788681949960e-02,1.287307443890165631e-02,3.250861379281165531e-02,-1.212490421568356014e-02,2.940626213437134984e-02,-1.384589516713798790e-02,-1.395655772361323321e-02,2.053828650115724352e-02,1.083110231248168853e-02,-8.743851098514970888e-03,8.886681240802433990e-03
-7.292515101613624047e-03,1.577766021527083132e-02,-2.376808978745703627e-03,-3.357402342021531538e-02,2.227778678980837923e-02,-7.494532976701506061e-03,2.656001669587393366e-02,-1.407379244418651212e-02,-4.080844197671226747e-03,-2.772620621279658915e-02,1.654778000635654528e-02,3.392626122153706569e-03,2.623116539609972320e-02,-1.562024244649396452e-02,2.587175096441013400e-02,3.085578811389886114e-02,6.144770233822538508e-03,7.766784062793762045e-03,-2.252459032633956360e-03,1.706352706972549815e-02,-2.275065490456099071e-04,3.735417036337945751e-02,-1.594698504678951356e-02,2.849171863909004745e-02,-2.510008338045707429e-02,4.162144610539833534e-03,1.175780210466742526e-02,2.139829150925463830e-02,-2.286580908097171627e-02,-1.571344878307918275e-03
-2.577353306173754861e-03,1.740587220368214685e-02,-4.555765817881585189e-03,-3.396652302667885204e-02,1.695674368069818860e-02,-6.025016757171708370e-03,2.262674884106602446e-02,-1.633037406979343312e-02,-5.587755848666983716e-03,-2.739098285024593737e-02,7.758888615415182599e-03,2.330487683588400305e-03,2.359710827867206318e-02,-7.928654172162666325e-03,2.436870023905932103e-02,2.133411320563459099e-02,1.404121334267604410e-03,5.990426849714930446e-03,1.081010120303527861e-02,6.341435582527893411e-03,-9.407877785231168535e-03,1.513834565032807708e-02,-1.683820272556001488e-02,1.511269923062962504e-02,-2.968080851544548787e-02,7.997260339142941987e-03,1.061069241179371514e-02,2.696461876527557477e-02,-1.841384032690297767e-02,-2.998167809180156407e-03
1.266577236056149521e-03,1.875348427138139387e-02,-4.334624297869363319e-03,-3.360565066694587433e-02,1.239063319813038522e-02,-2.429292458471732363e-03,1.994270591804933601e-02,-2.117807126763215225e-02,-7.115004140206632188e-03,-2.474610302888952118e-02,-5.138905246833205820e-04,5.659632777710643659e-03,2.121623478710621402e-02,-6.809742644486685079e-03,2.453589181020049415e-02,9.546076015582823787e-03,-5.951180307748949946e-03,5.658825086225172107e-03,1.630846651813686043e-02,2.380123703286593506e-03,-1.451927156105162035e-02,-2.870081962418745414e-03,-1.300503983451670176e-02,-9.116524475412720457e-04,-2.164961589167976527e-02,2.054782371241954501e-03,9.201622464259314599e-03,2.600548728329570708e-02,-2.699247717668287749e-04,7.142438993023364144e-03
4.103392115129904719e-03,1.819548957065039024e-02,-3.141266830585512024e-03,-3.353957432206039480e-02,8.625412154483924621e-03,-2.495277745529128621e-03,1.873870599514587676e-02,-2.540337844618944380e-02,-1.730516223962447198e-03,-2.256097313052773945e-02,-1.009808762989776454e-03,6.843434011490637237e-03,1.869710675298737190e-02,-1.200753737965840583e-02,2.648714298233260933e-02,2.323697830257294775e-03,-4.944763338030700242e-03,-2.296001307563910743e-03,1.163211635136723876e-02,1.935873528655748799e-03,-8.072099842334853892e-03,8.353097196269337887e-04,-7.994855622636076742e-03,-2.649875675843300915e-03,-7.871506877992665019e-03,-3.878300053971703298e-03,5.001484427559169110e-03,1.311045232318627796e-02,4.738917011397954238e-03,1.658688882490736566e-02
