6.655830883888927928e-03,-2.195290014980832982e-02,3.090509848455913131e-02,1.425957172234872464e-02,-2.419773457713138981e-02,2.623183868003493499e-02,-4.891869477726068505e-02,5.407820560920139491e-02,-4.921090373190883938e-02,4.458795857297777679e-03,-5.903911319992166673e-02,1.309443089735028501e-02,-8.443937251614812636e-03,3.805211787668329876e-02,3.036452416682546701e-02,-8.259233861505128893e-03,-6.149695793428549585e-03,-4.732636580435562595e-03,-8.670681247182421628e-03,4.902923066231993504e-02,3.006895675648116675e-02,9.571045103100670609e-03,-1.139242561660237796e-02,-2.777327880595491238e-02,-4.974169430700515690e-03,-4.111574542094587059e-02,5.760660728591895062e-03,6.683838457572458328e-03,2.224262229380611147e-02,1.636842884310517332e-02
8.469504958339812983e-03,-2.176292002127189207e-02,2.836390837486391092e-02,1.354450799900130953e-02,-2.307133538128658401e-02,2.660712951358146228e-02,-5.179286476758887536e-02,4.190485678084415744e-02,-4.648054007741797555e-02,-1.600101608297908179e-03,-5.628010588520904189e-02,2.137474516069656771e-02,-1.684237349131394862e-02,1.633898392244917397e-02,1.020978944495171820e-02,-9.117083403514742238e-03,-1.651144944649360347e-02,-1.987428626852790446e-03,-8.458011193983381096e-03,3.465693479587411002e-02,3.437348709536863778e-02,2.172285074994688078e-02,-3.790765542411046393e-03,-1.617567392155123268e-02,-2.070274591615877541e-02,-1.352632389858342277e-02,-5.163727029852644562e-03,-5.258547924570985445e-03,1.987477070123271072e-02,1.151020848174134220e-02
1.080814028882026712e-02,-2.386716125752007256e-02,2.371802521196483826e-02,1.563273850781526919e-02,-2.362347644125026291e-02,2.609428286212023274e-02,-4.713687972386398917e-02,2.586751391259248245e-02,-3.660410783072809426e-02,-1.708285996041800439e-02,-5.846478407375493846e-02,3.074729342550882455e-02,-3.589944303836707651e-02,-3.392163804258829796e-03,-3.962129176247927709e-03,-2.101081571560669409e-02,-2.063887114050435428e-02,-2.387413818410137958e-03,-4.293055451364328340e-03,1.769907306761019095e-02,3.009845822438097368e-02,1.578791970023236263e-02,4.503304177029762018e-03,-8.146986691334817676e-03,-3.408924369565698859e-02,1.005711681024695769e-02,-1.619223331450893311e-02,-1.551601856817465611e-02,-2.861543441331319826e-04,-2.932111216449529573e-03
1.011882005449377120e-02,-2.864438474576957994e-02,2.318045354120207291e-02,2.053766822184878438e-02,-2.358787182837279728e-02,1.992968200949093993e-02,-3.293539201452772014e-02,1.642068676198527033e-02,-2.659823833681412841e-02,-1.766840627655146337e-02,-5.676180192801072444e-02,2.928850282564150059e-02,-5.398053039353406524e-02,-8.331444291060613461e-03,-3.053173288559099530e-03,-2.693036275183596090e-02,-6.443595746185904610e-03,-2.902652063065103843e-03,-6.547854469983967196e-03,6.957681462719023102e-03,1.753248852574199046e-02,4.605628341693542016e-03,1.786488361016121129e-02,-1.023023737586614690e-04,-2.603544696410508424e-02,1.979965659621774066e-02,-9.836205333777003207e-03,-3.041020032339127738e-02,-1.847910262043815990e-02,-1.077465425508016515e-02
7.630049666502172756e-03,-3.519222643354213975e-02,2.455621544501884745e-02,2.356849653317946713e-02,-1.770544097349074919e-02,4.491776976657244069e-03,-1.620691761525687447e-02,1.481860991939383532e-02,-1.606628307220397955e-02,-4.494232315891272256e-04,-5.244914345152365542e-02,1.795679128406715841e-02,-5.731895634968896952e-02,-8.024971787181978122e-03,-4.287048928064821074e-03,-1.828726308886116300e-02,5.636444943806544206e-03,-7.541419808980716344e-03,-2.064981543258681204e-02,1.050671081952336827e-03,7.652223052088416577e-03,-9.899993796684790348e-04,2.373680915763275862e-02,1.782506532417627021e-03,2.613830044462858021e-04,2.269928719811849238e-02,1.550454233403902350e-02,-4.625024996616067252e-02,-2.121687566393551383e-02,-8.359289253147800247e-03
7.005693471450399022e-03,-3.896217864986911694e-02,2.458345566240327518e-02,2.309898439470620124e-02,-1.483565814778226022e-02,-2.717700933640931904e-03,-5.976290387377097835e-03,1.408112168379586221e-02,-8.955193037114898141e-03,9.189533645097664252e-03,-4.735975348002458007e-02,1.030470540700872267e-02,-5.116935606257165536e-02,-7.812801408804637138e-03,-1.049982087714038115e-02,-1.052084031332940761e-02,7.597322437042502985e-03,-1.557380084676229272e-02,-3.200423141733664545e-02,-3.871414189711708254e-04,5.583153217149666725e-03,2.289768889683227449e-03,1.355977435950071058e-02,-1.662398876175225082e-03,1.173555349434578232e-02,1.733661236362682434e-02,1.693940018293052865e-02,-3.919540483499922567e-02,-2.044850232653652733e-02,-1.154299736769240359e-03
8.306283896191068647e-03,-3.854511916442909109e-02,2.318218385104846291e-02,1.973409286851302014e-02,-1.466610737917356522e-02,-2.208665036316212471e-03,1.657749834443361658e-03,1.175904285471496280e-02,-6.050860640460620221e-03,8.233761579732299524e-03,-4.268467713624407578e-02,7.989284327525918855e-03,-4.015278404217278996e-02,-9.382656174444795050e-03,-1.838647107970758920e-02,-8.268678222636050013e-03,1.142670225200984740e-02,-1.989364245283195554e-02,-3.937042537659951602e-02,7.296463434828259764e-04,3.987398821089976897e-03,5.901699499602168497e-03,3.474630689575472497e-03,-7.710633801769922746e-03,2.445129173094375344e-02,5.988416539460500454e-03,1.709625945252585266e-02,-2.838690501535155730e-02,-2.147240314454497423e-02,-4.652571049107295797e-03
1.010371230333209983e-02,-3.545254595278841264e-02,2.213379244023339770e-02,1.536463233926055327e-02,-1.400254867551925519e-02,7.112664517018307819e-04,9.349000673243984538e-03,5.672994629902873565e-03,-2.128034686861471347e-03,5.106096780570151122e-03,-3.739482841331520646e-02,7.741096373467148961e-03,-2.654214238147366289e-02,-2.128731096605024353e-03,-2.215112067611460511e-02,-6.036328701084024695e-03,1.437615100410573159e-02,-1.805771736127647145e-02,-4.950213450058197490e-02,-3.333441979877324601e-03,7.986436993342185819e-03,9.984458131387555224e-03,-9.669447921056006923e-04,-1.801021608006571351e-02,3.891576146786165924e-02,2.660030258760659461e-04,1.608927840977449064e-02,-1.208597227165176743e-02,-1.896635940100577233e-02,-1.351497453529131032e-02
1.280343468779839879e-02,-3.271341498608097004e-02,2.110804198745650645e-02,1.294052277929225170e-02,-1.384859932720450271e-02,4.513795182534335870e-03,1.397566932831095787e-02,-8.824687338343795151e-04,4.880682573962319415e-03,2.659559714180149189e-03,-3.543160669324851852e-02,6.421831010660045136e-03,-1.454898813096264232e-02,1.294428177530670965e-04,-2.194200047867975178e-02,-1.754375705378050099e-04,1.673563071121804413e-02,-9.922330778862325368e-03,-5.194747573194753026e-02,-8.789797917004404937e-03,2.780833866210391525e-03,1.183777953450179665e-02,-5.339708358587090878e-03,-2.819629006283581180e-02,4.589267104680912202e-02,5.428853122452947932e-03,-2.293139917260201416e-03,-3.085635265068817357e-03,-3.901040588613333138e-03,-1.373338221972866813e-02
1.532754907325756775e-02,-2.986527553691808654e-02,1.923006171394261651e-02,1.144016262501346137e-02,-1.531171320214580467e-02,7.602192883138236823e-03,1.376725539387080310e-02,-2.947600838437230975e-03,9.102372564991828563e-03,1.952825233055011100e-03,-3.376229632683702686e-02,4.559354840052744218e-03,-5.606591975177065146e-03,-2.003253019821765735e-03,-2.446395411263119213e-02,3.344164564182482147e-03,1.769654275515766817e-02,7.438188578231946790e-04,-4.806365973340148701e-02,-1.288770494340257811e-02,-7.119026965720393063e-03,1.299966451414361068e-02,-1.424376029244214456e-02,-3.221709800778772836e-02,3.947673297689698740e-02,1.361589567558602748e-02,-2.335932337384453300e-02,2.414878205275920037e-03,1.225726638461191453e-02,-1.111540068917521787e-02
